Timestep,Consumption,Power
30673,4.770724656,19.08289862
30674,4.736754493,18.94701797
30675,4.719769411,18.87907765
30676,4.692168654,18.76867462
30677,4.434296092,17.73718437
30678,4.389017145,17.55606858
30679,4.29845925,17.193837
30680,4.270159908,17.08063963
30681,4.225022178,16.90008871
30682,4.179884448,16.71953779
30683,4.157315583,16.62926233
30684,4.134746718,16.53898687
30685,4.1342505,16.537002
30686,4.133754282,16.53501713
30687,4.133506173,16.53402469
30688,4.133258063,16.53303225
30689,4.156777942,16.62711177
30690,4.485147987,17.94059195
30691,4.508667866,18.03467146
30692,4.520427805,18.08171122
30693,4.549115221,18.19646089
30694,4.56345893,18.25383572
30695,4.592146346,18.36858538
30696,4.606490054,18.42596022
30697,4.615874299,18.4634972
30698,4.620566421,18.48226569
30699,4.629950666,18.51980267
30700,4.634642789,18.53857115
30701,4.596375408,18.38550163
30702,4.577259612,18.30903845
30703,4.53902802,18.15611208
30704,4.519912225,18.0796489
30705,4.469678583,17.87871433
30706,4.444561762,17.77824705
30707,4.394328121,17.57731248
30708,4.3692113,17.4768452
30709,1.376493517,5.505974069
30710,1.380134626,5.520538503
30711,1.387416843,5.549667371
30712,1.391057951,5.564231804
30713,1.398340168,5.593360672
30714,1.401981277,5.607925106
30715,1.409263494,5.637053974
30716,1.412904602,5.651618408
30717,1.420186819,5.680747276
30718,1.423827928,5.69531171
30719,1.431110145,5.724440578
30720,1.434751253,5.739005012
30721,1.526985319,6.107941277
30722,1.513541866,6.054167462
30723,1.496737548,5.986950193
30724,1.482621922,5.930487688
30725,1.535571338,6.142285351
30726,1.535220916,6.140883664
30727,1.539936886,6.159747545
30728,1.4786303,5.914521198
30729,1.446421193,5.78568477
30730,1.444866605,5.779466421
30731,1.443089934,5.772359737
30732,1.441609375,5.7664375
30733,1.539970251,6.159881004
30734,1.539975403,6.159901612
30735,1.539981291,6.159925164
30736,1.533210261,6.132841043
30737,1.533202107,6.132808429
30738,1.526374912,6.105499647
30739,1.533171023,6.132684092
30740,1.464560038,5.858240153
30741,1.437557722,5.750230887
30742,1.43800896,5.752035839
30743,1.438573007,5.75429203
30744,1.506287101,6.025148404
30745,4.540036245,18.16014498
30746,4.540041152,18.16016461
30747,4.540047285,18.16018914
30748,4.223442086,16.89376835
30749,4.22344822,16.89379288
30750,4.223453126,16.8938125
30751,4.223459259,16.89383704
30752,4.223464166,16.89385666
30753,4.051256796,16.20502719
30754,4.059212757,16.23685103
30755,4.040742128,16.16296851
30756,4.049449925,16.1977997
30757,4.030227459,16.12090984
30758,4.039687093,16.15874837
30759,4.223503664,16.89401466
30760,4.223508816,16.89403526
30761,4.223514704,16.89405882
30762,4.207799581,16.83119832
30763,4.223525744,16.89410298
30764,4.223530896,16.89412358
30765,4.223536784,16.89414714
30766,4.208057558,16.83223023
30767,4.223547824,16.89419129
30768,4.223552976,16.8942119
30769,4.223558864,16.89423545
30770,4.206310391,16.82524157
30771,4.223569903,16.89427961
30772,4.223575055,16.89430022
30773,4.223580943,16.89432377
30774,4.210556062,16.84222425
30775,4.223591983,16.89436793
30776,4.223597135,16.89438854
30777,4.223603023,16.89441209
30778,4.21142331,16.84569324
30779,4.223614063,16.89445625
30780,4.223619215,16.89447686
30781,4.223625103,16.89450041
30782,4.223630255,16.89452102
30783,4.223636143,16.89454457
30784,4.223641294,16.89456518
30785,4.223647182,16.89458873
30786,4.540262439,18.16104976
30787,4.540268327,18.16107331
30788,4.529507508,18.11803003
30789,4.529493609,18.11797444
30790,4.518653642,18.07461457
30791,4.529445288,18.11778115
30792,4.518545961,18.07418384
30793,4.5293587,18.1174348
30794,4.518246941,18.07298776
30795,4.529195576,18.1167823
30796,4.517909653,18.07163861
30797,4.529252961,18.11701184
30798,4.529420322,18.11768129
30799,4.540334321,18.16133728
30800,4.540339228,18.16135691
30801,4.540345361,18.16138144
30802,4.540350267,18.16140107
30803,4.540356401,18.1614256
30804,4.540361307,18.16144523
30805,1.540367441,6.161469762
30806,1.540372347,6.161489389
30807,1.54037848,6.161513922
30808,1.540383387,6.161533548
30809,1.54038952,6.161558081
30810,1.540394427,6.161577708
30811,1.54040056,6.161602241
30812,1.540405467,6.161621867
30813,1.5404116,6.1616464
30814,1.540416507,6.161666027
30815,1.54042264,6.16169056
30816,1.540427546,6.161710186
30817,1.373926169,5.495704676
30818,1.394468655,5.577874619
30819,1.420146762,5.680587048
30820,1.441716372,5.766865489
30821,1.296539192,5.186156766
30822,1.298002908,5.192011632
30823,1.285807303,5.143229213
30824,1.454084157,5.816336626
30825,1.554070646,6.216282585
30826,1.570034066,6.280136266
30827,1.588277975,6.353111901
30828,1.603481233,6.41392493
30829,1.288945016,5.155780064
30830,1.289429516,5.157718064
30831,1.28998323,5.15993292
30832,1.311418082,5.245672328
30833,1.310182745,5.240730981
30834,1.324461394,5.297845576
30835,1.305853807,5.223415226
30836,1.406917373,5.627669491
30837,1.451010875,5.804043502
30838,1.455821597,5.823286386
30839,1.461834998,5.847339992
30840,1.351206652,5.404826609
30841,4.295151227,17.18060491
30842,4.295612656,17.18245062
30843,4.296189441,17.18475776
30844,3.980040765,15.92016306
30845,3.98061755,15.9224702
30846,3.981078978,15.92431591
30847,3.981655764,15.92662306
30848,3.982117192,15.92846877
30849,4.116989085,16.46795634
30850,4.112426705,16.44970682
30851,4.129082422,16.51632969
30852,4.12373039,16.49492156
30853,4.137966145,16.55186458
30854,4.129121628,16.51648651
30855,3.98583169,15.94332676
30856,3.997673447,15.99069379
30857,3.986869904,15.94747962
30858,3.987354404,15.94941762
30859,3.987908118,15.95163247
30860,3.988392618,15.95357047
30861,3.988946332,15.95578533
30862,3.989430832,15.95772333
30863,3.989984546,15.95993818
30864,3.990469045,15.96187618
30865,3.991022759,15.96409104
30866,3.991507259,15.96602904
30867,3.992060973,15.96824389
30868,3.992545473,15.97018189
30869,3.993099187,15.97239675
30870,3.993583687,15.97433475
30871,3.994137401,15.9765496
30872,3.9946219,15.9784876
30873,3.995175615,15.98070246
30874,3.995660114,15.98264046
30875,3.996213828,15.98485531
30876,3.996698328,15.98679331
30877,3.997252042,15.98900817
30878,3.997736542,15.99094617
30879,3.998290256,15.99316102
30880,3.998774756,15.99509902
30881,3.99932847,15.99731388
30882,4.316423074,17.2656923
30883,4.316976788,17.26790715
30884,4.317461288,17.26984515
30885,4.318015002,17.27206001
30886,4.318499502,17.27399801
30887,4.319053216,17.27621286
30888,4.319514644,17.27805858
30889,4.318022778,17.27209111
30890,4.316438625,17.2657545
30891,4.314458434,17.25783374
30892,4.312874282,17.25149713
30893,4.313633207,17.25453283
30894,4.31478817,17.25915268
30895,4.316231874,17.2649275
30896,4.317386838,17.26954735
30897,4.311784592,17.24713837
30898,4.305893607,17.22357443
30899,4.298529874,17.1941195
30900,4.292638888,17.17055555
30901,1.29151741,5.166069641
30902,1.291868679,5.167474714
30903,1.292307764,5.169231056
30904,1.292659032,5.17063613
30905,1.29390725,5.175629
30906,1.29506765,5.180270602
30907,1.296518151,5.186072604
30908,1.297678552,5.190714206
30909,1.310283103,5.241132412
30910,1.322597555,5.290390218
30911,1.337990619,5.351962476
30912,1.35030507,5.401220281
30913,1.440212916,5.760851663
30914,1.440305969,5.761223875
30915,1.440399022,5.761596087
30916,1.440445548,5.761782193
30917,1.440492075,5.761968299
30918,1.431526136,5.726104542
30919,1.427043166,5.708172664
30920,1.418077227,5.672308907
30921,1.413594257,5.654377028
30922,1.40209628,5.608385121
30923,1.390598303,5.562393214
30924,1.384849315,5.53939726
30925,1.379100327,5.516401306
30926,1.373204784,5.492819135
30927,1.367309241,5.469236963
30928,1.364361469,5.457445878
30929,1.361413698,5.445654792
30930,1.367940625,5.471762501
30931,1.371204089,5.484816356
30932,1.377731016,5.510924065
30933,1.38099448,5.523977919
30934,1.431018682,5.724074729
30935,1.456012889,5.824051555
30936,1.506001302,6.024005208
30937,4.530995509,18.12398203
30938,4.630617273,18.52246909
30939,4.680428156,18.72171262
30940,4.463439815,17.85375926
30941,4.513250698,18.05300279
30942,4.602377886,18.40951154
30943,4.64694148,18.58776592
30944,4.736068668,18.94427467
30945,4.780632262,19.12252905
30946,4.846616875,19.3864675
30947,4.912601489,19.65040595
30948,4.945593795,19.78237518
30949,5.005035671,20.02014269
30950,5.001266246,20.00506498
30951,4.993727396,19.97490958
30952,4.989957971,19.95983188
30953,4.965280249,19.861121
30954,4.920636587,19.68254635
30955,4.898314756,19.59325902
30956,4.853671093,19.41468437
30957,4.842677534,19.37071014
30958,4.820690415,19.28276166
30959,4.809696856,19.23878742
30960,4.787709737,19.15083895
30961,4.770724656,19.08289862
30962,4.736754493,18.94701797
30963,4.719769411,18.87907765
30964,4.692168654,18.76867462
30965,4.434296092,17.73718437
30966,4.389017145,17.55606858
30967,4.29845925,17.193837
30968,4.270159908,17.08063963
30969,4.225022178,16.90008871
30970,4.179884448,16.71953779
30971,4.157315583,16.62926233
30972,4.134746718,16.53898687
30973,4.1342505,16.537002
30974,4.133754282,16.53501713
30975,4.133506173,16.53402469
30976,4.133258063,16.53303225
30977,4.156777942,16.62711177
30978,4.485147987,17.94059195
30979,4.508667866,18.03467146
30980,4.520427805,18.08171122
30981,4.549115221,18.19646089
30982,4.56345893,18.25383572
30983,4.592146346,18.36858538
30984,4.606490054,18.42596022
30985,4.615874299,18.4634972
30986,4.620566421,18.48226569
30987,4.629950666,18.51980267
30988,4.634642789,18.53857115
30989,4.596375408,18.38550163
30990,4.577259612,18.30903845
30991,4.53902802,18.15611208
30992,4.519912225,18.0796489
30993,4.469678583,17.87871433
30994,4.444561762,17.77824705
30995,4.394328121,17.57731248
30996,4.3692113,17.4768452
30997,1.376493517,5.505974069
30998,1.380134626,5.520538503
30999,1.387416843,5.549667371
31000,1.391057951,5.564231804
31001,1.398340168,5.593360672
31002,1.401981277,5.607925106
31003,1.409263494,5.637053974
31004,1.412904602,5.651618408
31005,1.420186819,5.680747276
31006,1.423827928,5.69531171
31007,1.431110145,5.724440578
31008,1.434751253,5.739005012
31009,1.440212916,5.760851663
31010,1.440305969,5.761223875
31011,1.440399022,5.761596087
31012,1.440445548,5.761782193
31013,1.440492075,5.761968299
31014,1.431526136,5.726104542
31015,1.427043166,5.708172664
31016,1.418077227,5.672308907
31017,1.413594257,5.654377028
31018,1.40209628,5.608385121
31019,1.390598303,5.562393214
31020,1.384849315,5.53939726
31021,1.379100327,5.516401306
31022,1.373204784,5.492819135
31023,1.367309241,5.469236963
31024,1.364361469,5.457445878
31025,1.361413698,5.445654792
31026,1.367940625,5.471762501
31027,1.371204089,5.484816356
31028,1.377731016,5.510924065
31029,1.38099448,5.523977919
31030,1.431018682,5.724074729
31031,1.456012889,5.824051555
31032,1.506001302,6.024005208
31033,4.530995509,18.12398203
31034,4.630617273,18.52246909
31035,4.680428156,18.72171262
31036,4.463439815,17.85375926
31037,4.513250698,18.05300279
31038,4.602377886,18.40951154
31039,4.64694148,18.58776592
31040,4.736068668,18.94427467
31041,4.780632262,19.12252905
31042,4.846616875,19.3864675
31043,4.912601489,19.65040595
31044,4.945593795,19.78237518
31045,5.005035671,20.02014269
31046,5.001266246,20.00506498
31047,4.993727396,19.97490958
31048,4.989957971,19.95983188
31049,4.965280249,19.861121
31050,4.920636587,19.68254635
31051,4.898314756,19.59325902
31052,4.853671093,19.41468437
31053,4.842677534,19.37071014
31054,4.820690415,19.28276166
31055,4.809696856,19.23878742
31056,4.787709737,19.15083895
31057,4.770724656,19.08289862
31058,4.736754493,18.94701797
31059,4.719769411,18.87907765
31060,4.692168654,18.76867462
31061,4.434296092,17.73718437
31062,4.389017145,17.55606858
31063,4.29845925,17.193837
31064,4.270159908,17.08063963
31065,4.225022178,16.90008871
31066,4.179884448,16.71953779
31067,4.157315583,16.62926233
31068,4.134746718,16.53898687
31069,4.1342505,16.537002
31070,4.133754282,16.53501713
31071,4.133506173,16.53402469
31072,4.133258063,16.53303225
31073,4.156777942,16.62711177
31074,4.485147987,17.94059195
31075,4.508667866,18.03467146
31076,4.520427805,18.08171122
31077,4.549115221,18.19646089
31078,4.56345893,18.25383572
31079,4.592146346,18.36858538
31080,4.606490054,18.42596022
31081,4.615874299,18.4634972
31082,4.620566421,18.48226569
31083,4.629950666,18.51980267
31084,4.634642789,18.53857115
31085,4.596375408,18.38550163
31086,4.577259612,18.30903845
31087,4.53902802,18.15611208
31088,4.519912225,18.0796489
31089,4.469678583,17.87871433
31090,4.444561762,17.77824705
31091,4.394328121,17.57731248
31092,4.3692113,17.4768452
31093,1.376493517,5.505974069
31094,1.380134626,5.520538503
31095,1.387416843,5.549667371
31096,1.391057951,5.564231804
31097,1.398340168,5.593360672
31098,1.401981277,5.607925106
31099,1.409263494,5.637053974
31100,1.412904602,5.651618408
31101,1.420186819,5.680747276
31102,1.423827928,5.69531171
31103,1.431110145,5.724440578
31104,1.434751253,5.739005012
31105,1.440212916,5.760851663
31106,1.440305969,5.761223875
31107,1.440399022,5.761596087
31108,1.440445548,5.761782193
31109,1.440492075,5.761968299
31110,1.431526136,5.726104542
31111,1.427043166,5.708172664
31112,1.418077227,5.672308907
31113,1.413594257,5.654377028
31114,1.40209628,5.608385121
31115,1.390598303,5.562393214
31116,1.384849315,5.53939726
31117,1.379100327,5.516401306
31118,1.373204784,5.492819135
31119,1.367309241,5.469236963
31120,1.364361469,5.457445878
31121,1.361413698,5.445654792
31122,1.367940625,5.471762501
31123,1.371204089,5.484816356
31124,1.377731016,5.510924065
31125,1.38099448,5.523977919
31126,1.431018682,5.724074729
31127,1.456012889,5.824051555
31128,1.506001302,6.024005208
31129,4.530995509,18.12398203
31130,4.630617273,18.52246909
31131,4.680428156,18.72171262
31132,4.463439815,17.85375926
31133,4.513250698,18.05300279
31134,4.602377886,18.40951154
31135,4.64694148,18.58776592
31136,4.736068668,18.94427467
31137,4.780632262,19.12252905
31138,4.846616875,19.3864675
31139,4.912601489,19.65040595
31140,4.945593795,19.78237518
31141,5.005035671,20.02014269
31142,5.001266246,20.00506498
31143,4.993727396,19.97490958
31144,4.989957971,19.95983188
31145,4.965280249,19.861121
31146,4.920636587,19.68254635
31147,4.898314756,19.59325902
31148,4.853671093,19.41468437
31149,4.842677534,19.37071014
31150,4.820690415,19.28276166
31151,4.809696856,19.23878742
31152,4.787709737,19.15083895
31153,4.770724656,19.08289862
31154,4.736754493,18.94701797
31155,4.719769411,18.87907765
31156,4.692168654,18.76867462
31157,4.434296092,17.73718437
31158,4.389017145,17.55606858
31159,4.29845925,17.193837
31160,4.270159908,17.08063963
31161,4.225022178,16.90008871
31162,4.179884448,16.71953779
31163,4.157315583,16.62926233
31164,4.134746718,16.53898687
31165,4.1342505,16.537002
31166,4.133754282,16.53501713
31167,4.133506173,16.53402469
31168,4.133258063,16.53303225
31169,4.156777942,16.62711177
31170,4.485147987,17.94059195
31171,4.508667866,18.03467146
31172,4.520427805,18.08171122
31173,4.549115221,18.19646089
31174,4.56345893,18.25383572
31175,4.592146346,18.36858538
31176,4.606490054,18.42596022
31177,4.615874299,18.4634972
31178,4.620566421,18.48226569
31179,4.629950666,18.51980267
31180,4.634642789,18.53857115
31181,4.596375408,18.38550163
31182,4.577259612,18.30903845
31183,4.53902802,18.15611208
31184,4.519912225,18.0796489
31185,4.469678583,17.87871433
31186,4.444561762,17.77824705
31187,4.394328121,17.57731248
31188,4.3692113,17.4768452
31189,1.376493517,5.505974069
31190,1.380134626,5.520538503
31191,1.387416843,5.549667371
31192,1.391057951,5.564231804
31193,1.398340168,5.593360672
31194,1.401981277,5.607925106
31195,1.409263494,5.637053974
31196,1.412904602,5.651618408
31197,1.420186819,5.680747276
31198,1.423827928,5.69531171
31199,1.431110145,5.724440578
31200,1.434751253,5.739005012
31201,1.440212916,5.760851663
31202,1.440305969,5.761223875
31203,1.440399022,5.761596087
31204,1.440445548,5.761782193
31205,1.440492075,5.761968299
31206,1.431526136,5.726104542
31207,1.427043166,5.708172664
31208,1.418077227,5.672308907
31209,1.413594257,5.654377028
31210,1.40209628,5.608385121
31211,1.390598303,5.562393214
31212,1.384849315,5.53939726
31213,1.379100327,5.516401306
31214,1.373204784,5.492819135
31215,1.367309241,5.469236963
31216,1.364361469,5.457445878
31217,1.361413698,5.445654792
31218,1.367940625,5.471762501
31219,1.371204089,5.484816356
31220,1.377731016,5.510924065
31221,1.38099448,5.523977919
31222,1.431018682,5.724074729
31223,1.456012889,5.824051555
31224,1.506001302,6.024005208
31225,4.530995509,18.12398203
31226,4.630617273,18.52246909
31227,4.680428156,18.72171262
31228,4.463439815,17.85375926
31229,4.513250698,18.05300279
31230,4.602377886,18.40951154
31231,4.64694148,18.58776592
31232,4.736068668,18.94427467
31233,4.780632262,19.12252905
31234,4.846616875,19.3864675
31235,4.912601489,19.65040595
31236,4.945593795,19.78237518
31237,5.005035671,20.02014269
31238,5.001266246,20.00506498
31239,4.993727396,19.97490958
31240,4.989957971,19.95983188
31241,4.965280249,19.861121
31242,4.920636587,19.68254635
31243,4.898314756,19.59325902
31244,4.853671093,19.41468437
31245,4.842677534,19.37071014
31246,4.820690415,19.28276166
31247,4.809696856,19.23878742
31248,4.787709737,19.15083895
31249,4.770724656,19.08289862
31250,4.736754493,18.94701797
31251,4.719769411,18.87907765
31252,4.692168654,18.76867462
31253,4.434296092,17.73718437
31254,4.389017145,17.55606858
31255,4.29845925,17.193837
31256,4.270159908,17.08063963
31257,4.225022178,16.90008871
31258,4.179884448,16.71953779
31259,4.157315583,16.62926233
31260,4.134746718,16.53898687
31261,4.1342505,16.537002
31262,4.133754282,16.53501713
31263,4.133506173,16.53402469
31264,4.133258063,16.53303225
31265,4.156777942,16.62711177
31266,4.485147987,17.94059195
31267,4.508667866,18.03467146
31268,4.520427805,18.08171122
31269,4.549115221,18.19646089
31270,4.56345893,18.25383572
31271,4.592146346,18.36858538
31272,4.606490054,18.42596022
31273,4.615874299,18.4634972
31274,4.620566421,18.48226569
31275,4.629950666,18.51980267
31276,4.634642789,18.53857115
31277,4.596375408,18.38550163
31278,4.577259612,18.30903845
31279,4.53902802,18.15611208
31280,4.519912225,18.0796489
31281,4.469678583,17.87871433
31282,4.444561762,17.77824705
31283,4.394328121,17.57731248
31284,4.3692113,17.4768452
31285,1.376493517,5.505974069
31286,1.380134626,5.520538503
31287,1.387416843,5.549667371
31288,1.391057951,5.564231804
31289,1.398340168,5.593360672
31290,1.401981277,5.607925106
31291,1.409263494,5.637053974
31292,1.412904602,5.651618408
31293,1.420186819,5.680747276
31294,1.423827928,5.69531171
31295,1.431110145,5.724440578
31296,1.434751253,5.739005012
31297,1.440212916,5.760851663
31298,1.440305969,5.761223875
31299,1.440399022,5.761596087
31300,1.440445548,5.761782193
31301,1.440492075,5.761968299
31302,1.431526136,5.726104542
31303,1.427043166,5.708172664
31304,1.418077227,5.672308907
31305,1.413594257,5.654377028
31306,1.40209628,5.608385121
31307,1.390598303,5.562393214
31308,1.384849315,5.53939726
31309,1.379100327,5.516401306
31310,1.373204784,5.492819135
31311,1.367309241,5.469236963
31312,1.364361469,5.457445878
31313,1.361413698,5.445654792
31314,1.367940625,5.471762501
31315,1.371204089,5.484816356
31316,1.377731016,5.510924065
31317,1.38099448,5.523977919
31318,1.431018682,5.724074729
31319,1.456012889,5.824051555
31320,1.506001302,6.024005208
31321,4.530995509,18.12398203
31322,4.630617273,18.52246909
31323,4.680428156,18.72171262
31324,4.463439815,17.85375926
31325,4.513250698,18.05300279
31326,4.602377886,18.40951154
31327,4.64694148,18.58776592
31328,4.736068668,18.94427467
31329,4.780632262,19.12252905
31330,4.846616875,19.3864675
31331,4.912601489,19.65040595
31332,4.945593795,19.78237518
31333,5.005035671,20.02014269
31334,5.001266246,20.00506498
31335,4.993727396,19.97490958
31336,4.989957971,19.95983188
31337,4.965280249,19.861121
31338,4.920636587,19.68254635
31339,4.898314756,19.59325902
31340,4.853671093,19.41468437
31341,4.842677534,19.37071014
31342,4.820690415,19.28276166
31343,4.809696856,19.23878742
31344,4.787709737,19.15083895
31345,4.770724656,19.08289862
31346,4.736754493,18.94701797
31347,4.719769411,18.87907765
31348,4.692168654,18.76867462
31349,4.434296092,17.73718437
31350,4.389017145,17.55606858
31351,4.29845925,17.193837
31352,4.270159908,17.08063963
31353,4.225022178,16.90008871
31354,4.179884448,16.71953779
31355,4.157315583,16.62926233
31356,4.134746718,16.53898687
31357,4.1342505,16.537002
31358,4.133754282,16.53501713
31359,4.133506173,16.53402469
31360,4.133258063,16.53303225
31361,4.156777942,16.62711177
31362,4.485147987,17.94059195
31363,4.508667866,18.03467146
31364,4.520427805,18.08171122
31365,4.549115221,18.19646089
31366,4.56345893,18.25383572
31367,4.592146346,18.36858538
31368,4.606490054,18.42596022
31369,4.615874299,18.4634972
31370,4.620566421,18.48226569
31371,4.629950666,18.51980267
31372,4.634642789,18.53857115
31373,4.596375408,18.38550163
31374,4.577259612,18.30903845
31375,4.53902802,18.15611208
31376,4.519912225,18.0796489
31377,4.469678583,17.87871433
31378,4.444561762,17.77824705
31379,4.394328121,17.57731248
31380,4.3692113,17.4768452
31381,1.376493517,5.505974069
31382,1.380134626,5.520538503
31383,1.387416843,5.549667371
31384,1.391057951,5.564231804
31385,1.398340168,5.593360672
31386,1.401981277,5.607925106
31387,1.409263494,5.637053974
31388,1.412904602,5.651618408
31389,1.420186819,5.680747276
31390,1.423827928,5.69531171
31391,1.431110145,5.724440578
31392,1.434751253,5.739005012
31393,1.526985319,6.107941277
31394,1.513541866,6.054167462
31395,1.496737548,5.986950193
31396,1.482621922,5.930487688
31397,1.535571338,6.142285351
31398,1.535220916,6.140883664
31399,1.539936886,6.159747545
31400,1.4786303,5.914521198
31401,1.446421193,5.78568477
31402,1.444866605,5.779466421
31403,1.443089934,5.772359737
31404,1.441609375,5.7664375
31405,1.539970251,6.159881004
31406,1.539975403,6.159901612
31407,1.539981291,6.159925164
31408,1.533210261,6.132841043
31409,1.533202107,6.132808429
31410,1.526374912,6.105499647
31411,1.533171023,6.132684092
31412,1.464560038,5.858240153
31413,1.437557722,5.750230887
31414,1.43800896,5.752035839
31415,1.438573007,5.75429203
31416,1.506287101,6.025148404
31417,4.540036245,18.16014498
31418,4.540041152,18.16016461
31419,4.540047285,18.16018914
31420,4.223442086,16.89376835
31421,4.22344822,16.89379288
31422,4.223453126,16.8938125
31423,4.223459259,16.89383704
31424,4.223464166,16.89385666
31425,4.051256796,16.20502719
31426,4.059212757,16.23685103
31427,4.040742128,16.16296851
31428,4.049449925,16.1977997
31429,4.030227459,16.12090984
31430,4.039687093,16.15874837
31431,4.223503664,16.89401466
31432,4.223508816,16.89403526
31433,4.223514704,16.89405882
31434,4.207799581,16.83119832
31435,4.223525744,16.89410298
31436,4.223530896,16.89412358
31437,4.223536784,16.89414714
31438,4.208057558,16.83223023
31439,4.223547824,16.89419129
31440,4.223552976,16.8942119
31441,4.223558864,16.89423545
31442,4.206310391,16.82524157
31443,4.223569903,16.89427961
31444,4.223575055,16.89430022
31445,4.223580943,16.89432377
31446,4.210556062,16.84222425
31447,4.223591983,16.89436793
31448,4.223597135,16.89438854
31449,4.223603023,16.89441209
31450,4.21142331,16.84569324
31451,4.223614063,16.89445625
31452,4.223619215,16.89447686
31453,4.223625103,16.89450041
31454,4.223630255,16.89452102
31455,4.223636143,16.89454457
31456,4.223641294,16.89456518
31457,4.223647182,16.89458873
31458,4.540262439,18.16104976
31459,4.540268327,18.16107331
31460,4.529507508,18.11803003
31461,4.529493609,18.11797444
31462,4.518653642,18.07461457
31463,4.529445288,18.11778115
31464,4.518545961,18.07418384
31465,4.5293587,18.1174348
31466,4.518246941,18.07298776
31467,4.529195576,18.1167823
31468,4.517909653,18.07163861
31469,4.529252961,18.11701184
31470,4.529420322,18.11768129
31471,4.540334321,18.16133728
31472,4.540339228,18.16135691
31473,4.540345361,18.16138144
31474,4.540350267,18.16140107
31475,4.540356401,18.1614256
31476,4.540361307,18.16144523
31477,1.540367441,6.161469762
31478,1.540372347,6.161489389
31479,1.54037848,6.161513922
31480,1.540383387,6.161533548
31481,1.54038952,6.161558081
31482,1.540394427,6.161577708
31483,1.54040056,6.161602241
31484,1.540405467,6.161621867
31485,1.5404116,6.1616464
31486,1.540416507,6.161666027
31487,1.54042264,6.16169056
31488,1.540427546,6.161710186
31489,1.373926169,5.495704676
31490,1.394468655,5.577874619
31491,1.420146762,5.680587048
31492,1.441716372,5.766865489
31493,1.296539192,5.186156766
31494,1.298002908,5.192011632
31495,1.285807303,5.143229213
31496,1.454084157,5.816336626
31497,1.554070646,6.216282585
31498,1.570034066,6.280136266
31499,1.588277975,6.353111901
31500,1.603481233,6.41392493
31501,1.288945016,5.155780064
31502,1.289429516,5.157718064
31503,1.28998323,5.15993292
31504,1.311418082,5.245672328
31505,1.310182745,5.240730981
31506,1.324461394,5.297845576
31507,1.305853807,5.223415226
31508,1.406917373,5.627669491
31509,1.451010875,5.804043502
31510,1.455821597,5.823286386
31511,1.461834998,5.847339992
31512,1.351206652,5.404826609
31513,4.295151227,17.18060491
31514,4.295612656,17.18245062
31515,4.296189441,17.18475776
31516,3.980040765,15.92016306
31517,3.98061755,15.9224702
31518,3.981078978,15.92431591
31519,3.981655764,15.92662306
31520,3.982117192,15.92846877
31521,4.116989085,16.46795634
31522,4.112426705,16.44970682
31523,4.129082422,16.51632969
31524,4.12373039,16.49492156
31525,4.137966145,16.55186458
31526,4.129121628,16.51648651
31527,3.98583169,15.94332676
31528,3.997673447,15.99069379
31529,3.986869904,15.94747962
31530,3.987354404,15.94941762
31531,3.987908118,15.95163247
31532,3.988392618,15.95357047
31533,3.988946332,15.95578533
31534,3.989430832,15.95772333
31535,3.989984546,15.95993818
31536,3.990469045,15.96187618
31537,3.991022759,15.96409104
31538,3.991507259,15.96602904
31539,3.992060973,15.96824389
31540,3.992545473,15.97018189
31541,3.993099187,15.97239675
31542,3.993583687,15.97433475
31543,3.994137401,15.9765496
31544,3.9946219,15.9784876
31545,3.995175615,15.98070246
31546,3.995660114,15.98264046
31547,3.996213828,15.98485531
31548,3.996698328,15.98679331
31549,3.997252042,15.98900817
31550,3.997736542,15.99094617
31551,3.998290256,15.99316102
31552,3.998774756,15.99509902
31553,3.99932847,15.99731388
31554,4.316423074,17.2656923
31555,4.316976788,17.26790715
31556,4.317461288,17.26984515
31557,4.318015002,17.27206001
31558,4.318499502,17.27399801
31559,4.319053216,17.27621286
31560,4.319514644,17.27805858
31561,4.318022778,17.27209111
31562,4.316438625,17.2657545
31563,4.314458434,17.25783374
31564,4.312874282,17.25149713
31565,4.313633207,17.25453283
31566,4.31478817,17.25915268
31567,4.316231874,17.2649275
31568,4.317386838,17.26954735
31569,4.311784592,17.24713837
31570,4.305893607,17.22357443
31571,4.298529874,17.1941195
31572,4.292638888,17.17055555
31573,1.29151741,5.166069641
31574,1.291868679,5.167474714
31575,1.292307764,5.169231056
31576,1.292659032,5.17063613
31577,1.29390725,5.175629
31578,1.29506765,5.180270602
31579,1.296518151,5.186072604
31580,1.297678552,5.190714206
31581,1.310283103,5.241132412
31582,1.322597555,5.290390218
31583,1.337990619,5.351962476
31584,1.35030507,5.401220281
31585,1.440212916,5.760851663
31586,1.440305969,5.761223875
31587,1.440399022,5.761596087
31588,1.440445548,5.761782193
31589,1.440492075,5.761968299
31590,1.431526136,5.726104542
31591,1.427043166,5.708172664
31592,1.418077227,5.672308907
31593,1.413594257,5.654377028
31594,1.40209628,5.608385121
31595,1.390598303,5.562393214
31596,1.384849315,5.53939726
31597,1.379100327,5.516401306
31598,1.373204784,5.492819135
31599,1.367309241,5.469236963
31600,1.364361469,5.457445878
31601,1.361413698,5.445654792
31602,1.367940625,5.471762501
31603,1.371204089,5.484816356
31604,1.377731016,5.510924065
31605,1.38099448,5.523977919
